place_name,category,activity,latitude,longitude,source_reference,source_url,classification
Kiula Wewa Canal,Rivers,River visit,7.6826802,80.1345781,way/659475375,https://www.openstreetmap.org/way/659475375,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kiula Wewa Canal,Rivers,Nature,7.6826802,80.1345781,way/659475375,https://www.openstreetmap.org/way/659475375,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kiula Wewa Canal,Rivers,Photography,7.6826802,80.1345781,way/659475375,https://www.openstreetmap.org/way/659475375,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kiula Wewa Canal,Rivers,River visit,7.677926,80.1337274,way/659475376,https://www.openstreetmap.org/way/659475376,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kiula Wewa Canal,Rivers,Nature,7.677926,80.1337274,way/659475376,https://www.openstreetmap.org/way/659475376,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kiula Wewa Canal,Rivers,Photography,7.677926,80.1337274,way/659475376,https://www.openstreetmap.org/way/659475376,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kiula Wewa Canal,Rivers,River visit,7.6740741,80.1321032,way/659476643,https://www.openstreetmap.org/way/659476643,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kiula Wewa Canal,Rivers,Nature,7.6740741,80.1321032,way/659476643,https://www.openstreetmap.org/way/659476643,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kiula Wewa Canal,Rivers,Photography,7.6740741,80.1321032,way/659476643,https://www.openstreetmap.org/way/659476643,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kiulapitiya Wewa Canal,Rivers,River visit,7.6962807,80.174682,way/659458040,https://www.openstreetmap.org/way/659458040,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kiulapitiya Wewa Canal,Rivers,Nature,7.6962807,80.174682,way/659458040,https://www.openstreetmap.org/way/659458040,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kiulapitiya Wewa Canal,Rivers,Photography,7.6962807,80.174682,way/659458040,https://www.openstreetmap.org/way/659458040,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kiulapitiya Wewa Canal,Rivers,River visit,7.694001,80.1724805,way/659466243,https://www.openstreetmap.org/way/659466243,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kiulapitiya Wewa Canal,Rivers,Nature,7.694001,80.1724805,way/659466243,https://www.openstreetmap.org/way/659466243,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kiulapitiya Wewa Canal,Rivers,Photography,7.694001,80.1724805,way/659466243,https://www.openstreetmap.org/way/659466243,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kiulapitiya Wewa Canal,Rivers,River visit,7.6916653,80.1730338,way/659466244,https://www.openstreetmap.org/way/659466244,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kiulapitiya Wewa Canal,Rivers,Nature,7.6916653,80.1730338,way/659466244,https://www.openstreetmap.org/way/659466244,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kiulapitiya Wewa Canal,Rivers,Photography,7.6916653,80.1730338,way/659466244,https://www.openstreetmap.org/way/659466244,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kiulapitiya Wewa Canal,Rivers,River visit,7.6971203,80.177007,way/693545668,https://www.openstreetmap.org/way/693545668,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kiulapitiya Wewa Canal,Rivers,Nature,7.6971203,80.177007,way/693545668,https://www.openstreetmap.org/way/693545668,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kiulapitiya Wewa Canal,Rivers,Photography,7.6971203,80.177007,way/693545668,https://www.openstreetmap.org/way/693545668,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kiulapitiya Wewa Canal,Rivers,River visit,7.6971666,80.1810097,way/693545671,https://www.openstreetmap.org/way/693545671,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kiulapitiya Wewa Canal,Rivers,Nature,7.6971666,80.1810097,way/693545671,https://www.openstreetmap.org/way/693545671,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kiulapitiya Wewa Canal,Rivers,Photography,7.6971666,80.1810097,way/693545671,https://www.openstreetmap.org/way/693545671,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kodaimedu Canal,Rivers,River visit,7.601095,81.7259785,way/494124317,https://www.openstreetmap.org/way/494124317,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kodaimedu Canal,Rivers,Nature,7.601095,81.7259785,way/494124317,https://www.openstreetmap.org/way/494124317,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kodaimedu Canal,Rivers,Photography,7.601095,81.7259785,way/494124317,https://www.openstreetmap.org/way/494124317,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kodaimedu Canal,Rivers,River visit,7.6034306,81.7250143,way/494338982,https://www.openstreetmap.org/way/494338982,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kodaimedu Canal,Rivers,Nature,7.6034306,81.7250143,way/494338982,https://www.openstreetmap.org/way/494338982,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kodaimedu Canal,Rivers,Photography,7.6034306,81.7250143,way/494338982,https://www.openstreetmap.org/way/494338982,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kohana Oya,Rivers,River visit,7.0615053,81.506182,way/1347763501,https://www.openstreetmap.org/way/1347763501,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kohana Oya,Rivers,Nature,7.0615053,81.506182,way/1347763501,https://www.openstreetmap.org/way/1347763501,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kohana Oya,Rivers,Photography,7.0615053,81.506182,way/1347763501,https://www.openstreetmap.org/way/1347763501,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kolabare Oya,Rivers,River visit,6.7553767,81.0961811,way/498013253,https://www.openstreetmap.org/way/498013253,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kolabare Oya,Rivers,Nature,6.7553767,81.0961811,way/498013253,https://www.openstreetmap.org/way/498013253,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kolabare Oya,Rivers,Photography,6.7553767,81.0961811,way/498013253,https://www.openstreetmap.org/way/498013253,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Konaththa Tank Canal,Rivers,River visit,7.7067417,80.2276831,way/658663760,https://www.openstreetmap.org/way/658663760,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Konaththa Tank Canal,Rivers,Nature,7.7067417,80.2276831,way/658663760,https://www.openstreetmap.org/way/658663760,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Konaththa Tank Canal,Rivers,Photography,7.7067417,80.2276831,way/658663760,https://www.openstreetmap.org/way/658663760,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Konaththa Tank Canal,Rivers,River visit,7.7037155,80.228134,way/658663761,https://www.openstreetmap.org/way/658663761,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Konaththa Tank Canal,Rivers,Nature,7.7037155,80.228134,way/658663761,https://www.openstreetmap.org/way/658663761,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Konaththa Tank Canal,Rivers,Photography,7.7037155,80.228134,way/658663761,https://www.openstreetmap.org/way/658663761,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Konaththa Tank Canal,Rivers,River visit,7.7080284,80.2270381,way/658670027,https://www.openstreetmap.org/way/658670027,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Konaththa Tank Canal,Rivers,Nature,7.7080284,80.2270381,way/658670027,https://www.openstreetmap.org/way/658670027,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Konaththa Tank Canal,Rivers,Photography,7.7080284,80.2270381,way/658670027,https://www.openstreetmap.org/way/658670027,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Konaththa Tank Canal,Rivers,River visit,7.7019478,80.228915,way/744642003,https://www.openstreetmap.org/way/744642003,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Konaththa Tank Canal,Rivers,Nature,7.7019478,80.228915,way/744642003,https://www.openstreetmap.org/way/744642003,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Konaththa Tank Canal,Rivers,Photography,7.7019478,80.228915,way/744642003,https://www.openstreetmap.org/way/744642003,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Konaththa Tank Canal,Rivers,River visit,7.701911,80.22893,way/744642004,https://www.openstreetmap.org/way/744642004,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Konaththa Tank Canal,Rivers,Nature,7.701911,80.22893,way/744642004,https://www.openstreetmap.org/way/744642004,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Konaththa Tank Canal,Rivers,Photography,7.701911,80.22893,way/744642004,https://www.openstreetmap.org/way/744642004,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koon Wewa Canal,Rivers,River visit,7.6302534,80.0964404,way/660419807,https://www.openstreetmap.org/way/660419807,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koon Wewa Canal,Rivers,Nature,7.6302534,80.0964404,way/660419807,https://www.openstreetmap.org/way/660419807,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koon Wewa Canal,Rivers,Photography,7.6302534,80.0964404,way/660419807,https://www.openstreetmap.org/way/660419807,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koon Wewa Canal,Rivers,River visit,7.6344772,80.0965674,way/660419808,https://www.openstreetmap.org/way/660419808,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koon Wewa Canal,Rivers,Nature,7.6344772,80.0965674,way/660419808,https://www.openstreetmap.org/way/660419808,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koon Wewa Canal,Rivers,Photography,7.6344772,80.0965674,way/660419808,https://www.openstreetmap.org/way/660419808,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koon Wewa Canal,Rivers,River visit,7.6373304,80.0965732,way/660419809,https://www.openstreetmap.org/way/660419809,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koon Wewa Canal,Rivers,Nature,7.6373304,80.0965732,way/660419809,https://www.openstreetmap.org/way/660419809,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koon Wewa Canal,Rivers,Photography,7.6373304,80.0965732,way/660419809,https://www.openstreetmap.org/way/660419809,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koon Wewa Canal,Rivers,River visit,7.6358135,80.0969971,way/660419810,https://www.openstreetmap.org/way/660419810,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koon Wewa Canal,Rivers,Nature,7.6358135,80.0969971,way/660419810,https://www.openstreetmap.org/way/660419810,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koon Wewa Canal,Rivers,Photography,7.6358135,80.0969971,way/660419810,https://www.openstreetmap.org/way/660419810,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koon Wewa Canal,Rivers,River visit,7.6424251,80.1015917,way/664312237,https://www.openstreetmap.org/way/664312237,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koon Wewa Canal,Rivers,Nature,7.6424251,80.1015917,way/664312237,https://www.openstreetmap.org/way/664312237,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koon Wewa Canal,Rivers,Photography,7.6424251,80.1015917,way/664312237,https://www.openstreetmap.org/way/664312237,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koongaha Ella Canal,Rivers,River visit,6.8656021,81.7245003,way/1120371678,https://www.openstreetmap.org/way/1120371678,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koongaha Ella Canal,Rivers,Nature,6.8656021,81.7245003,way/1120371678,https://www.openstreetmap.org/way/1120371678,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koongaha Ella Canal,Rivers,Photography,6.8656021,81.7245003,way/1120371678,https://www.openstreetmap.org/way/1120371678,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koongaha Ella Canal,Rivers,River visit,6.8674277,81.7203659,way/1120371679,https://www.openstreetmap.org/way/1120371679,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koongaha Ella Canal,Rivers,Nature,6.8674277,81.7203659,way/1120371679,https://www.openstreetmap.org/way/1120371679,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koongaha Ella Canal,Rivers,Photography,6.8674277,81.7203659,way/1120371679,https://www.openstreetmap.org/way/1120371679,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koongaha Ella Canal,Rivers,River visit,6.8675799,81.7211793,way/1120371680,https://www.openstreetmap.org/way/1120371680,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koongaha Ella Canal,Rivers,Nature,6.8675799,81.7211793,way/1120371680,https://www.openstreetmap.org/way/1120371680,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koongaha Ella Canal,Rivers,Photography,6.8675799,81.7211793,way/1120371680,https://www.openstreetmap.org/way/1120371680,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koongaha Ella Canal,Rivers,River visit,6.8675606,81.721308,way/1120371684,https://www.openstreetmap.org/way/1120371684,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koongaha Ella Canal,Rivers,Nature,6.8675606,81.721308,way/1120371684,https://www.openstreetmap.org/way/1120371684,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koongaha Ella Canal,Rivers,Photography,6.8675606,81.721308,way/1120371684,https://www.openstreetmap.org/way/1120371684,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koongaha Ella Canal,Rivers,River visit,6.8675957,81.7212636,way/1120371685,https://www.openstreetmap.org/way/1120371685,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koongaha Ella Canal,Rivers,Nature,6.8675957,81.7212636,way/1120371685,https://www.openstreetmap.org/way/1120371685,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koongaha Ella Canal,Rivers,Photography,6.8675957,81.7212636,way/1120371685,https://www.openstreetmap.org/way/1120371685,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koongaha Wewa -FC Canal,Rivers,River visit,6.8093447,81.2461995,way/673263124,https://www.openstreetmap.org/way/673263124,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koongaha Wewa -FC Canal,Rivers,Nature,6.8093447,81.2461995,way/673263124,https://www.openstreetmap.org/way/673263124,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koongaha Wewa -FC Canal,Rivers,Photography,6.8093447,81.2461995,way/673263124,https://www.openstreetmap.org/way/673263124,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koongaha Wewa-LB canal,Rivers,River visit,6.8065074,81.2503738,way/671793275,https://www.openstreetmap.org/way/671793275,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koongaha Wewa-LB canal,Rivers,Nature,6.8065074,81.2503738,way/671793275,https://www.openstreetmap.org/way/671793275,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koongaha Wewa-LB canal,Rivers,Photography,6.8065074,81.2503738,way/671793275,https://www.openstreetmap.org/way/671793275,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koongaha Wewa-RB canal,Rivers,River visit,6.8085864,81.244506,way/671787914,https://www.openstreetmap.org/way/671787914,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koongaha Wewa-RB canal,Rivers,Nature,6.8085864,81.244506,way/671787914,https://www.openstreetmap.org/way/671787914,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koongaha Wewa-RB canal,Rivers,Photography,6.8085864,81.244506,way/671787914,https://www.openstreetmap.org/way/671787914,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koongaswala Tank Canal,Rivers,River visit,7.6470805,80.0819152,way/664061514,https://www.openstreetmap.org/way/664061514,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koongaswala Tank Canal,Rivers,Nature,7.6470805,80.0819152,way/664061514,https://www.openstreetmap.org/way/664061514,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koongaswala Tank Canal,Rivers,Photography,7.6470805,80.0819152,way/664061514,https://www.openstreetmap.org/way/664061514,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koongaswala Tank Canal,Rivers,River visit,7.6512242,80.0831887,way/664310914,https://www.openstreetmap.org/way/664310914,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koongaswala Tank Canal,Rivers,Nature,7.6512242,80.0831887,way/664310914,https://www.openstreetmap.org/way/664310914,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koongaswala Tank Canal,Rivers,Photography,7.6512242,80.0831887,way/664310914,https://www.openstreetmap.org/way/664310914,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kosgaha Wewa Canal,Rivers,River visit,7.6711121,80.118255,way/659480544,https://www.openstreetmap.org/way/659480544,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kosgaha Wewa Canal,Rivers,Nature,7.6711121,80.118255,way/659480544,https://www.openstreetmap.org/way/659480544,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kosgaha Wewa Canal,Rivers,Photography,7.6711121,80.118255,way/659480544,https://www.openstreetmap.org/way/659480544,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kosgaha Wewa Canal,Rivers,River visit,7.6764586,80.1151493,way/659651405,https://www.openstreetmap.org/way/659651405,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kosgaha Wewa Canal,Rivers,Nature,7.6764586,80.1151493,way/659651405,https://www.openstreetmap.org/way/659651405,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kosgaha Wewa Canal,Rivers,Photography,7.6764586,80.1151493,way/659651405,https://www.openstreetmap.org/way/659651405,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koskulana Ganga,Rivers,River visit,6.4496098,80.4154928,way/265515497,https://www.openstreetmap.org/way/265515497,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koskulana Ganga,Rivers,Nature,6.4496098,80.4154928,way/265515497,https://www.openstreetmap.org/way/265515497,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koskulana Ganga,Rivers,Photography,6.4496098,80.4154928,way/265515497,https://www.openstreetmap.org/way/265515497,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kota Ganga,Rivers,River visit,7.3652009,80.7621004,way/583882965,https://www.openstreetmap.org/way/583882965,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kota Ganga,Rivers,Nature,7.3652009,80.7621004,way/583882965,https://www.openstreetmap.org/way/583882965,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kota Ganga,Rivers,Photography,7.3652009,80.7621004,way/583882965,https://www.openstreetmap.org/way/583882965,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kota Ganga,Rivers,River visit,7.3715496,80.7894939,way/664362650,https://www.openstreetmap.org/way/664362650,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kota Ganga,Rivers,Nature,7.3715496,80.7894939,way/664362650,https://www.openstreetmap.org/way/664362650,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kota Ganga,Rivers,Photography,7.3715496,80.7894939,way/664362650,https://www.openstreetmap.org/way/664362650,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotawana Wewa Canal,Rivers,River visit,7.6831476,80.0832303,way/661124751,https://www.openstreetmap.org/way/661124751,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotawana Wewa Canal,Rivers,Nature,7.6831476,80.0832303,way/661124751,https://www.openstreetmap.org/way/661124751,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotawana Wewa Canal,Rivers,Photography,7.6831476,80.0832303,way/661124751,https://www.openstreetmap.org/way/661124751,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotawana Wewa Canal,Rivers,River visit,7.682587,80.0828007,way/661124752,https://www.openstreetmap.org/way/661124752,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotawana Wewa Canal,Rivers,Nature,7.682587,80.0828007,way/661124752,https://www.openstreetmap.org/way/661124752,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotawana Wewa Canal,Rivers,Photography,7.682587,80.0828007,way/661124752,https://www.openstreetmap.org/way/661124752,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotigal Kandura,Rivers,River visit,7.2920775,81.4569584,way/1347848167,https://www.openstreetmap.org/way/1347848167,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotigal Kandura,Rivers,Nature,7.2920775,81.4569584,way/1347848167,https://www.openstreetmap.org/way/1347848167,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotigal Kandura,Rivers,Photography,7.2920775,81.4569584,way/1347848167,https://www.openstreetmap.org/way/1347848167,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotiyagala_Wewa - D1_Canal,Rivers,River visit,6.7801147,81.5236772,way/660092290,https://www.openstreetmap.org/way/660092290,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotiyagala_Wewa - D1_Canal,Rivers,Nature,6.7801147,81.5236772,way/660092290,https://www.openstreetmap.org/way/660092290,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotiyagala_Wewa - D1_Canal,Rivers,Photography,6.7801147,81.5236772,way/660092290,https://www.openstreetmap.org/way/660092290,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotiyagala_Wewa - D2_Canal,Rivers,River visit,6.780606,81.5282593,way/660092286,https://www.openstreetmap.org/way/660092286,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotiyagala_Wewa - D2_Canal,Rivers,Nature,6.780606,81.5282593,way/660092286,https://www.openstreetmap.org/way/660092286,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotiyagala_Wewa - D2_Canal,Rivers,Photography,6.780606,81.5282593,way/660092286,https://www.openstreetmap.org/way/660092286,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotiyagala_Wewa - D3_Canal,Rivers,River visit,6.7787811,81.5312519,way/660092285,https://www.openstreetmap.org/way/660092285,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotiyagala_Wewa - D3_Canal,Rivers,Nature,6.7787811,81.5312519,way/660092285,https://www.openstreetmap.org/way/660092285,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotiyagala_Wewa - D3_Canal,Rivers,Photography,6.7787811,81.5312519,way/660092285,https://www.openstreetmap.org/way/660092285,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotiyagala_Wewa - D4_Canal,Rivers,River visit,6.7772366,81.5348035,way/660092284,https://www.openstreetmap.org/way/660092284,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotiyagala_Wewa - D4_Canal,Rivers,Nature,6.7772366,81.5348035,way/660092284,https://www.openstreetmap.org/way/660092284,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotiyagala_Wewa - D4_Canal,Rivers,Photography,6.7772366,81.5348035,way/660092284,https://www.openstreetmap.org/way/660092284,DERIVED_FROM_OSM_CATEGORY_AND_NAME
